Show,EpId,lectura,sent_idx,clip_name,start_sample,stop_sample,start_s,stop_s,dur_s,n_palabras_ref,n_palabras_asr,anclaje,precision,pal_por_seg,texto_ref,texto_asr
PVM,2020-06-04_04_43_38,Lectura 76,7,PVM_2020-06-04_04_43_38_s007.wav,1687880,1908320,105.493,119.27,13.777,23,23,1.0,1.0,1.67,"Este reinicio no sería absoluto y dependerá de las condiciones sanitarias de cada región, así como los protocolos sanitarios que apliquen las aerolíneas.",ese reinicio no sera absoluto y dependera de las condiciones sanitarias de cada region asi como los protocolos sanitarios que apliquen las aerolineas
PVM,2020-06-04_04_43_38,Lectura 76,8,PVM_2020-06-04_04_43_38_s008.wav,1933600,2135040,120.85,133.44,12.59,19,19,1.0,1.0,1.51,El titular del Ministerio de Transportes y Comunicaciones añadió que estos protocolos ya fueron presentados y “están prácticamente validados”.,el titular del ministerio de transportes y comunicaciones anadio que estos protocolos ya fueron presentados y estan practicamente validados
PVM,2020-06-04_04_43_38,Lectura 76,9,PVM_2020-06-04_04_43_38_s009.wav,2135040,2335880,133.44,145.993,12.553,25,24,0.96,1.0,1.91,"“Los vuelos internacionales están quedando para el final de la tercera fase o el inicio de una cuarta fase, en función del contexto internacional”, añadió.",los vuelos internacionales estan quedando para el final de la tercera fase o el inicio de una cuarta fase en funcion del contexto internacional
PVM,2020-06-04_04_43_38,Lectura 76,10,PVM_2020-06-04_04_43_38_s010.wav,2335880,2555800,145.993,159.738,13.745,19,20,0.947,0.9,1.46,"Además, el ministro añadió que su cartera se encuentra trabajando un plan de reactivación especializado para el sector aerocomercial.",ademas el ministro anadio que en cartera se encuentra trabajando un plan de reactivacion especializado para el sector aereo comercial
PVM,2020-06-04_04_43_38,Lectura 76,11,PVM_2020-06-04_04_43_38_s011.wav,2555800,2777759,159.738,173.61,13.872,24,24,1.0,1.0,1.73,Esta iniciativa la toman de la mano con el Ministerio de Economía y Finanzas y tiene como objeto “darle oxígeno a la industria aérea”.,esta iniciativa la toman de la mano con el ministerio de economia y finanzas y tiene como objetivo darle oxigeno a la industria aerea
PVM,2020-06-04_05_41_20,Lectura 77,0,PVM_2020-06-04_05_41_20_s000.wav,14240,190500,0.89,11.906,11.016,18,19,1.0,1.0,1.72,Coronavirus en Perú: Colegio Médico del Perú rindió homenaje a los 45 doctores fallecidos a causa del COVID-,coronavirus en peru colegio medico del peru rendio homenaje a los 45 doctores fallecidos a causa del covid 19
PVM,2020-06-04_05_41_20,Lectura 77,1,PVM_2020-06-04_05_41_20_s001.wav,190500,463560,11.906,28.973,17.066,29,29,1.0,1.0,1.7,"El decano Nacional del Colegio Médico del Perú, Dr. Miguel Palacios, expresó su preocupación por la cantidad de galenos que ha perdido la vida a causa de esta enfermedad.",el decano nacional del colegio medico del peru dr miguel palacios expreso su preocupacion por la cantidad de galenos que ha perdido la vida a causa de esta enfermedad
PVM,2020-06-04_05_41_20,Lectura 77,2,PVM_2020-06-04_05_41_20_s002.wav,463560,644480,28.973,40.28,11.307,9,9,1.0,1.0,0.8,"En ese sentido, pidió mejorar los implementos de bioseguridad.",en ese sentido pidio mejorar los implementos de bioseguridad
PVM,2020-06-04_05_41_20,Lectura 77,3,PVM_2020-06-04_05_41_20_s003.wav,644480,889280,40.28,55.58,15.3,21,21,1.0,1.0,1.37,El Colegio Médico del Perú rindió homenaje a los 45 doctores que fallecieron a causa del COVID-19 a nivel nacional.,el colegio medico del peru rindio homenaje a los 45 doctores que fallecieron a causa del covid 19 a nivel nacional
PVM,2020-06-04_05_41_20,Lectura 77,4,PVM_2020-06-04_05_41_20_s004.wav,889280,1057160,55.58,66.073,10.492,24,26,0.958,0.885,2.48,"En el frontis de la mencionada entidad, situada en el distrito de Miraflores, se colocó diversas imágenes de los médicos en blanco y negro.",en el frontis de la mencionada entidad se situo en el distrito de miraflores y se coloco diversas imagenes de los medicos en blanco y negro
PVM,2020-06-04_05_41_20,Lectura 77,5,PVM_2020-06-04_05_41_20_s005.wav,1057160,1191020,66.073,74.439,8.366,16,16,1.0,1.0,1.91,"Al lado de estas instantáneas de los médicos, se colocaron arreglos florales como muestra de luto.",al lado de estas instantaneas de los medicos se colocaron arreglos florales como muestra de luto
PVM,2020-06-04_05_41_20,Lectura 77,6,PVM_2020-06-04_05_41_20_s006.wav,1191020,1258920,74.439,78.683,4.244,8,8,0.875,1.0,1.89,"Asimismo, se aprecia la bandera a media asta.",asimismo se aprecia la bandera a media acta
PVM,2020-06-04_05_41_20,Lectura 77,7,PVM_2020-06-04_05_41_20_s007.wav,1258920,1454340,78.683,90.896,12.214,32,32,1.0,1.0,2.62,"Ante esta situación, el decano Nacional del Colegio Médico del Perú, Dr. Miguel Palacios, expresó su preocupación por la cantidad de galenos que ha perdido la vida a causa de esta enfermedad.",ante esta situacion el decano nacional de colegio medico del peru dr miguel palacio expreso su preocupacion por la cantidad de galenos que ha perdido la vida a causa de esta enfermedad
PVM,2020-06-04_05_41_20,Lectura 77,8,PVM_2020-06-04_05_41_20_s008.wav,1454340,1635360,90.896,102.21,11.314,21,21,1.0,1.0,1.86,"En ese sentido, pidió mejorar los implementos de bioseguridad y su distribución para que llegue a todo el personal de salud.",en ese sentido pidio mejorar los implementos de bioseguridad y su distribucion para que llegue a todo el personal de salud
PVM,2020-06-04_05_41_20,Lectura 77,9,PVM_2020-06-04_05_41_20_s009.wav,1659680,1805119,103.73,112.82,9.09,19,19,1.0,1.0,2.09,“Nosotros tenemos la lamentable noticia de que la data de médicos fallecidos ha subido a 45 y eso preocupa.,nosotros tenemos la lamentable noticia de que la data de medicos fallecidos ha subido a 45 y eso preocupa
PVM,2020-06-04_05_41_20,Lectura 77,10,PVM_2020-06-04_05_41_20_s010.wav,1805119,2284480,112.82,142.78,29.96,45,45,0.956,0.956,1.5,"Hemos recapitulado las causas e insistimos que se deben mejorar los equipos de protección personal, tanto en su distribución como verificar la calidad de los equipos que se están entregando y pasen el filtro necesario”, sostuvo Miguel Palacios el último martes en diálogo con Latina.",hemos recapitulado las causas e instintos que se deben mejorar los equipos de proteccion personal tanto en la distribucion como verificar la calidad de los equipos que se estan entregando y pasen el filtro necesario sostuvo miguel palacios el ultimo martes en dialogo con latina
PVM,2020-06-04_05_41_20,Lectura 77,11,PVM_2020-06-04_05_41_20_s011.wav,2284480,2508120,142.78,156.757,13.977,27,29,0.963,1.0,2.07,"Por otro lado, comentó que aún existen varios médicos que no cuentan con un seguro y que todos deberían pasar automáticamente al régimen Contrato Administrativo de Servicio.",por otro lado comento que aun existen varios medicos que no cuentan con un seguro y que todos deberian pasar automaticamente al regimen contrato administrativo de servicios el cas
PVM,2020-06-04_05_41_20,Lectura 77,12,PVM_2020-06-04_05_41_20_s012.wav,2508120,2631679,156.757,164.48,7.722,15,15,1.0,1.0,1.94,“Todos deben pasar al régimen Contrato Administrativo de Servicio y eso no se está cumpliendo.,todos deben pasar al regimen contrato administrativo de servicio y eso no se esta cumpliendo
PVM,2020-06-04_05_41_20,Lectura 77,13,PVM_2020-06-04_05_41_20_s013.wav,2631679,2827560,164.48,176.722,12.243,19,19,1.0,1.0,1.55,Tenemos dos médicos jóvenes que habrían sido contratados de otra manera y como consecuencia no tienen seguro de salud.,tenemos dos medicos jovenes que habrian sido contratados de otra manera y como consecuencia no tienen seguro de salud
PVM,2020-06-04_05_41_20,Lectura 77,14,PVM_2020-06-04_05_41_20_s014.wav,2827560,3032320,176.722,189.52,12.797,22,23,1.0,0.957,1.8,"Cuando ellos se sintieron enfermos, intentaron buscar ayuda, pero no pudieron acceder a un servicio de salud, pese a que son médicos.",cuando ellos se sintieron enfermos e intentaron buscar ayuda pero no pudieron acceder a un servicio de salud pese a que son medicos
PVM,2020-06-04_05_41_20,Lectura 77,15,PVM_2020-06-04_05_41_20_s015.wav,3032320,3123020,189.52,195.189,5.669,11,11,1.0,1.0,1.94,"Hemos detectado que casi 1.800 médico están como terceros”, enfatizó.",hemos detectado que casi 1 800 medicos estan como terceros enfatizo
PVM,2020-06-04_05_41_20,Lectura 77,16,PVM_2020-06-04_05_41_20_s016.wav,3123020,3388000,195.189,211.75,16.561,26,26,1.0,1.0,1.57,"En el último reporte del Ministerio de Salud, informó que hasta el martes 2 de mayo 4.767 perdieron la vida a causa del COVID-19.",en el ultimo reporte del ministerio de salud informo que hasta el martes 2 de mayo 4 767 perdieron la vida a causa del covid 19
PVM,2020-06-04_08_23_21,Lectura 71,0,PVM_2020-06-04_08_23_21_s000.wav,44639,174080,2.79,10.88,8.09,14,15,0.929,0.867,1.85,Coronavirus en Perú: subió a 4.767 la cifra de fallecidos por COVID-19,coronavirus en peru subio a 4 mil 767 la cifra de fallecidos por kobe 19
PVM,2020-06-04_08_23_21,Lectura 71,1,PVM_2020-06-04_08_23_21_s001.wav,174080,429759,10.88,26.86,15.98,15,19,1.0,0.789,1.19,El Ministerio de Salud también informó que hay 174 884 casos positivos a nivel nacional.,el ministerio de salud tambien informo que hay mil 700 no 174 mil 884 casos positivos a nivel nacional
PVM,2020-06-04_08_23_21,Lectura 71,2,PVM_2020-06-04_08_23_21_s002.wav,429759,531080,26.86,33.193,6.333,6,6,1.0,1.0,0.95,Hasta el lunes eran 170.039.,hasta el lunes seran 170 039
PVM,2020-06-04_08_23_21,Lectura 71,3,PVM_2020-06-04_08_23_21_s003.wav,531080,745560,33.193,46.597,13.405,24,24,1.0,1.0,1.79,El Ministerio de Salud (Minsa) informó este martes que se elevó a 4.767 la cifra de fallecidos por COVID-19 en el país.,el ministerio de salud minse informo este martes que se elevo a 4 767 la cifra de fallecidos por covid 19 en el pais
PVM,2020-06-04_08_23_21,Lectura 71,4,PVM_2020-06-04_08_23_21_s004.wav,745560,845439,46.597,52.84,6.242,6,9,1.0,1.0,1.44,Hasta ayer eran 4.634 casos.,hasta ayer eran 4 634 casos casas la a
PVM,2020-06-04_08_23_21,Lectura 71,5,PVM_2020-06-04_08_23_21_s005.wav,845439,1072980,52.84,67.061,14.221,17,19,1.0,1.0,1.34,"Asimismo, la cifra de contagiados con COVID-19 es de 174.884 casos positivos a nivel nacional.",a a asimismo la cifra de contagiados con covid 19 es de 174 884 casos positivos a nivel nacional
PVM,2020-06-04_08_23_21,Lectura 71,6,PVM_2020-06-04_08_23_21_s006.wav,1072980,1130399,67.061,70.65,3.589,6,8,1.0,1.0,2.23,Hasta el lunes eran 170.039.,hasta el lunes seran 170 039 039 79
PVM,2020-06-04_08_23_21,Lectura 71,7,PVM_2020-06-04_08_23_21_s007.wav,1130399,1297780,70.65,81.111,10.461,15,15,1.0,1.0,1.43,El primer fallecido por coronavirus en el Perú fue reportado el jueves 19 de marzo.,el primer fallecido por coronavirus en el peru fue reportado el jueves 19 de marzo
PVM,2020-06-04_08_23_21,Lectura 71,8,PVM_2020-06-04_08_23_21_s008.wav,1297780,1489599,81.111,93.1,11.989,27,27,1.0,1.0,2.25,Se trató de un hombre de 78 años que padecía hipertensión arterial y había sido internado en el Hospital de la Fuerza Aérea con insuficiencia respiratoria severa.,se trato de un hombre de 78 anos que padecia hipertension arterial y habia sido internado en el hospital de la fuerza aerea con insuficiencia respiratoria severa
PVM,2020-06-04_08_23_21,Lectura 71,9,PVM_2020-06-04_08_23_21_s009.wav,1489599,1624680,93.1,101.543,8.443,18,17,0.944,1.0,2.01,El Poder Ejecutivo dispuso la extensión del estado de emergencia nacional hasta el día martes 30 de junio.,el poder ejecutivo dispuso la extension del estado de emergencia nacional hasta el martes 30 de junio
PVM,2020-06-04_08_23_21,Lectura 71,10,PVM_2020-06-04_08_23_21_s010.wav,1624680,1679700,101.543,104.981,3.439,11,11,0.909,1.0,3.2,Este rige en el país desde el pasado 16 de marzo.,esto rige en el pais desde el pasado 16 de marzo
PVM,2020-06-04_08_23_21,Lectura 71,11,PVM_2020-06-04_08_23_21_s011.wav,1679700,1898300,104.981,118.644,13.662,18,18,1.0,1.0,1.32,La medida implica el aislamiento y la inmovilización obligatoria a fin de prevenir la propagación del COVID-19.,la medida implica el aislamiento y la inmovilizacion obligatoria a fin de prevenir la propagacion del covid 19
PVM,2020-06-04_08_23_21,Lectura 71,12,PVM_2020-06-04_08_23_21_s012.wav,1898300,2170560,118.644,135.66,17.016,34,40,0.882,0.75,2.35,"Desde el 25 de mayo, la inmovilización social obligatoria (toque de queda) va desde las 9 p.m. hasta las 4 a.m. en casi todo el país, a excepción de las regiones Tumbes,",desde el ma desde el 25 de mayo la inmovilizacion social obligatoria a toque de queda va desde las 9 de la noche hasta las 4 de la manana en casi todo el pais a excepcion de las regiones tumbes
PVM,2020-06-04_08_23_21,Lectura 71,13,PVM_2020-06-04_08_23_21_s013.wav,2170560,2493439,135.66,155.84,20.18,42,41,0.881,0.925,2.03,"Lambayeque, La Libertad, Loreto, Ucayali, Ica, Piura y tres provincias de Áncash (Santa, Casma y Huarmey) donde será de 6 p.m. a 4 a.m. En su pronunciamiento, Vizcarra sostuvo que esta enfermedad toma entre 6 u 8 meses para derrotarlo.",lambelleca la libertad loreto ucayali capiura y tres provincias de ancash santa casma y guarmey donde seran de 6 p m a 4 a m en su pronunciamiento vizcarra sostuvo que esa enfermedad toma entre seis u ocho meses para derrotarla
PVM,2020-06-04_08_23_21,Lectura 71,14,PVM_2020-06-04_08_23_21_s014.wav,2493439,2671560,155.84,166.972,11.133,25,25,1.0,1.0,2.25,"Por ello, pidió compromiso de la ciudadanía en respetar las medidas de bioseguridad, a fin de evitar más contagios y muertes por el COVID-19.",por ello pidio compromiso de la ciudadania en respetar las medidas de bioseguridad a fin de evitar mas contagios y muertes por el covid 19
PVM,2020-06-04_08_23_21,Lectura 71,15,PVM_2020-06-04_08_23_21_s015.wav,2671560,2889120,166.972,180.57,13.598,33,29,0.848,0.966,2.13,"Vizcarra remarcó que su gobierno no está exento de errores en medio del estado de emergencia por el coronavirus (COVID-19), pero que tiene el “suficiente nivel de autocrítica” para reconocerlos y corregirlos.",vizcarra remarco que su gobierno no esta exento de errores en medio del estado de emergencia para el coronavirus pero que tiene el suficiente nivel de autocritica para reconocerlo
PVM,2020-06-04_08_37_47,Lectura 72,0,PVM_2020-06-04_08_37_47_s000.wav,39839,207680,2.49,12.98,10.49,17,17,0.941,0.941,1.62,"Coronavirus en Perú: avenidas Colonial, Brasil y Universitaria presentan el mayor índice de contagios de COVID-19",coronavirus en peru avenidas colonial brasil y universitaria presentan el mayor indice de contagios de kobe 19
PVM,2020-06-04_08_37_47,Lectura 72,1,PVM_2020-06-04_08_37_47_s001.wav,207680,408639,12.98,25.54,12.56,28,28,1.0,1.0,2.23,"Según el mapa de calor del Seguro Social de Salud, en estas vías de Lima y Callao se concentra la mayor cantidad de casos por cada mil habitantes.",segun el mapa de calor de seguro social de salud en estas vias de lima y callao se concentra la mayor cantidad de casos por cada mil habitantes
PVM,2020-06-04_08_37_47,Lectura 72,2,PVM_2020-06-04_08_37_47_s002.wav,408639,626200,25.54,39.138,13.598,27,27,0.963,0.963,1.99,"Todas ellas reportan mayor índice debido a que son zonas de alto tránsito, con mucha interacción de las personas en los comercios y paraderos de transporte público.",todas ellas reportan mayor indice debido a que son zonas de alto transito con mucha interaccion de las personas con los comercios y paraderos de transporte publico
PVM,2020-06-04_08_37_47,Lectura 72,3,PVM_2020-06-04_08_37_47_s003.wav,626200,975360,39.138,60.96,21.823,46,47,0.935,0.915,2.15,"El ‘mapa del calor’ del Seguro Social de Salud reveló que, las avenidas Óscar Benavides (ex Colonial), Brasil y Universitaria, situadas en los distritos de Lima y Callao, registran el mayor índice de casos de contagios por el nuevo coronavirus (COVID-19) por cada mil habitantes.",el mapa de calor del seguro social de salud revelo que las avenidas oscar benavides excolonial brasil y universitarias situadas en los distritos de lima y callao registran el mayor indice de casos de contagio por el el nuevo coronavirus covid 19 por cada 1 000 habitantes
